meta.code,meta.requestId,response.venue.id,response.venue.name,response.venue.contact.phone,response.venue.contact.formattedPhone,response.venue.location.address,response.venue.location.crossStreet,response.venue.location.lat,response.venue.location.lng,response.venue.location.labeledLatLngs,response.venue.location.postalCode,response.venue.location.cc,response.venue.location.city,response.venue.location.state,response.venue.location.country,response.venue.location.formattedAddress,response.venue.canonicalUrl,response.venue.categories,response.venue.verified,response.venue.stats.tipCount,response.venue.url,response.venue.price.tier,response.venue.price.message,response.venue.price.currency,response.venue.hasMenu,response.venue.likes.count,response.venue.likes.groups,response.venue.likes.summary,response.venue.dislike,response.venue.ok,response.venue.rating,response.venue.ratingColor,response.venue.ratingSignals,response.venue.delivery.id,response.venue.delivery.url,response.venue.delivery.provider.name,response.venue.delivery.provider.icon.prefix,response.venue.delivery.provider.icon.sizes,response.venue.delivery.provider.icon.name,response.venue.menu.type,response.venue.menu.label,response.venue.menu.anchor,response.venue.menu.url,response.venue.menu.mobileUrl,response.venue.allowMenuUrlEdit,response.venue.beenHere.count,response.venue.beenHere.unconfirmedCount,response.venue.beenHere.marked,response.venue.beenHere.lastCheckinExpiredAt,response.venue.specials.count,response.venue.specials.items,response.venue.photos.count,response.venue.photos.groups,response.venue.reasons.count,response.venue.reasons.items,response.venue.hereNow.count,response.venue.hereNow.summary,response.venue.hereNow.groups,response.venue.createdAt,response.venue.tips.count,response.venue.tips.groups,response.venue.shortUrl,response.venue.timeZone,response.venue.listed.count,response.venue.listed.groups,response.venue.hours.status,response.venue.hours.richStatus.entities,response.venue.hours.richStatus.text,response.venue.hours.isOpen,response.venue.hours.isLocalHoliday,response.venue.hours.dayData,response.venue.hours.timeframes,response.venue.popular.status,response.venue.popular.richStatus.entities,response.venue.popular.richStatus.text,response.venue.popular.isOpen,response.venue.popular.isLocalHoliday,response.venue.popular.timeframes,response.venue.seasonalHours,response.venue.defaultHours.status,response.venue.defaultHours.richStatus.entities,response.venue.defaultHours.richStatus.text,response.venue.defaultHours.isOpen,response.venue.defaultHours.isLocalHoliday,response.venue.defaultHours.dayData,response.venue.defaultHours.timeframes,response.venue.pageUpdates.count,response.venue.pageUpdates.items,response.venue.inbox.count,response.venue.inbox.items,response.venue.attributes.groups,response.venue.bestPhoto.id,response.venue.bestPhoto.createdAt,response.venue.bestPhoto.source.name,response.venue.bestPhoto.source.url,response.venue.bestPhoto.prefix,response.venue.bestPhoto.suffix,response.venue.bestPhoto.width,response.venue.bestPhoto.height,response.venue.bestPhoto.visibility,response.venue.colors.highlightColor.photoId,response.venue.colors.highlightColor.value,response.venue.colors.highlightTextColor.photoId,response.venue.colors.highlightTextColor.value,response.venue.colors.algoVersion,response.venue.menu.externalUrl,response.venue.contact.twitter,response.venue.contact.instagram,response.venue.contact.facebook,response.venue.contact.facebookUsername,response.venue.contact.facebookName,response.venue.storeId,response.venue.page.pageInfo.description,response.venue.page.pageInfo.banner,response.venue.page.pageInfo.links.count,response.venue.page.pageInfo.links.items,response.venue.page.user.firstName,response.venue.page.user.countryCode,response.venue.page.user.type,response.venue.page.user.tips.count,response.venue.page.user.lists.groups,response.venue.page.user.bio,response.venue.description,response.venue.venuePage.id,response.venue.page.user.venue.id,response.venue.location.neighborhood,response.venue.parent.id,response.venue.parent.name,response.venue.parent.location.address,response.venue.parent.location.crossStreet,response.venue.parent.location.lat,response.venue.parent.location.lng,response.venue.parent.location.labeledLatLngs,response.venue.parent.location.postalCode,response.venue.parent.location.cc,response.venue.parent.location.city,response.venue.parent.location.state,response.venue.parent.location.country,response.venue.parent.location.formattedAddress,response.venue.parent.categories,response.venue.hierarchy,response.venue.venueRatingBlacklisted,response.venue.parent.delivery.id,response.venue.parent.delivery.url,response.venue.parent.delivery.provider.name,response.venue.parent.delivery.provider.icon.prefix,response.venue.parent.delivery.provider.icon.sizes,response.venue.parent.delivery.provider.icon.name,response.venue.parent.venuePage.id,response.venue.hours.seasonalRange.startMonth,response.venue.hours.seasonalRange.startDay,response.venue.hours.seasonalRange.endMonth,response.venue.hours.seasonalRange.endDay,response.venue.hours.seasonalRange.closed,response.venue.hours.seasonalRange.displayDateRange,response.venue.parent.location.neighborhood
200,603a863f53127d09e6f0667c,4b4429abf964a52037f225e3,Arturo's,7185623820,(718) 562-3820,5198 Broadway,at 225th St.,40.87441177110231,-73.91027100981574,"[{'label': 'display', 'lat': 40.87441177110231, 'lng': -73.91027100981574}, {'label': 'entrance', 'lat': 40.874401, 'lng': -73.910339}]",10463,US,New York,NY,United States,"['5198 Broadway (at 225th St.)', 'New York, NY 10463', 'United States']",https://foursquare.com/v/arturos/4b4429abf964a52037f225e3,"[{'id': '4bf58dd8d48988d1ca941735', 'name': 'Pizza Place', 'pluralName': 'Pizza Places', 'shortName': 'Pizza', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/pizza_', 'suffix': '.png'}, 'primary': True}, {'id': '4bf58dd8d48988d110941735', 'name': 'Italian Restaurant', 'pluralName': 'Italian Restaurants', 'shortName': 'Italian', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/italian_', 'suffix': '.png'}}]",False,17,http://arturospizzabronx.com,1.0,Cheap,$,True,16,"[{'type': 'others', 'count': 16, 'items': []}]",16 Likes,False,False,7.8,C5DE35,30.0,72548,https://www.seamless.com/menu/arturos-pizza-5189-broadway-ave-new-york/72548?affiliate=1131&utm_source=foursquare-affiliate-network&utm_medium=affiliate&utm_campaign=1131&utm_content=72548,seamless,https://fastly.4sqi.net/img/general/cap/,"[40, 50]",/delivery_provider_seamless_20180129.png,Menu,Menu,View Menu,https://foursquare.com/v/arturos/4b4429abf964a52037f225e3/menu,https://foursquare.com/v/4b4429abf964a52037f225e3/device_menu,True,0,0,False,0,0,[],7,"[{'type': 'venue', 'name': 'Venue photos', 'count': 7, 'items': [{'id': '4d632703ab7aa34039f8626a', 'createdAt': 1298343683, 'source': {'name': 'Foursquare for Android', 'url': 'https://foursquare.com/download/#/android'}, 'prefix': 'https://fastly.4sqi.net/img/general/', 'suffix': '/KYMIDHMHOMQV2CLXOV5FX0SGLWUEJMQPOXHARFSWEZVJ5EAZ.jpg', 'width': 540, 'height': 720, 'visibility': 'public'}, {'id': '50dfc235e4b053b5f23a1301', 'createdAt': 1356841525, 'source': {'name': 'Foursquare for iOS', 'url': 'https://foursquare.com/download/#/iphone'}, 'prefix': 'https://fastly.4sqi.net/img/general/', 'suffix': '/36643692_kLkqckbwVUfkXg66JAt14R1-GhV9cdDo9eCYNLsS6Cg.jpg', 'width': 537, 'height': 720, 'visibility': 'public'}]}]",0,[],0,Nobody here,[],1262758315,17,"[{'type': 'others', 'name': 'All tips', 'count': 17, 'items': [{'id': '4d05a1100e49721e8653777f', 'createdAt': 1292214544, 'text': 'about to get the cities best cheesesteak', 'type': 'user', 'canonicalUrl': 'https://foursquare.com/item/4d05a1100e49721e8653777f', 'lang': 'en', 'likes': {'count': 3, 'groups': [{'type': 'others', 'count': 3, 'items': [{'firstName': 'Tina', 'lastName': 'H', 'countryCode': 'US'}, {'firstName': 'Jingyu', 'lastName': 'S', 'countryCode': 'US'}, {'firstName': 'Vee Vee', 'lastName': 'R', 'countryCode': 'US'}]}], 'summary': '3 likes'}, 'logView': True, 'agreeCount': 3, 'disagreeCount': 0, 'todo': {'count': 0}, 'user': {'firstName': 'Vonfranklin', 'lastName': 'T', 'countryCode': 'US'}}, {'id': '4fa431cce4b0244335c09c14', 'createdAt': 1336160716, 'text': 'Popcorn chicken and fries are yummy!', 'type': 'user', 'canonicalUrl': 'https://foursquare.com/item/4fa431cce4b0244335c09c14', 'lang': 'en', 'likes': {'count': 1, 'groups': [{'type': 'others', 'count': 1, 'items': [{'firstName': 'marco', 'lastName': 'a', 'countryCode': 'BR'}]}], 'summary': '1 like'}, 'logView': True, 'agreeCount': 1, 'disagreeCount': 0, 'todo': {'count': 0}, 'user': {'firstName': 'Ashley', 'lastName': 'N', 'countryCode': 'US'}}]}]",http://4sq.com/cBhY7C,America/New_York,2,"[{'type': 'others', 'name': 'Lists from other people', 'count': 2, 'items': [{'id': '5aabbcca23a2e64ea0432bd3', 'name': 'Bronx', 'description': '', 'type': 'others', 'user': {'firstName': 'Tonia', 'lastName': 'E', 'countryCode': 'US'}, 'editable': False, 'public': True, 'collaborative': False, 'url': '/user/165275360/list/bronx', 'canonicalUrl': 'https://foursquare.com/user/165275360/list/bronx', 'createdAt': 1521204426, 'updatedAt': 1564060849, 'photo': {'id': '503e8e00e4b0e9a84fa7f627', 'createdAt': 1346276864, 'prefix': 'https://fastly.4sqi.net/img/general/', 'suffix': '/krTJAFX914OfXJpzTrj3eqLXRW_hTL-ZdIVZefC9sg8.jpg', 'width': 537, 'height': 720, 'visibility': 'public'}, 'followers': {'count': 0}, 'listItems': {'count': 23, 'items': [{'id': 'v4b4429abf964a52037f225e3', 'createdAt': 1538575386}]}}, {'id': '57dc13cd498e602b2ddc2317', 'name': 'Want to go!', 'description': '', 'type': 'others', 'user': {'firstName': 'Kristina', 'lastName': 'P', 'countryCode': 'US'}, 'editable': False, 'public': True, 'collaborative': False, 'url': '/user/341674682/list/want-to-go', 'canonicalUrl': 'https://foursquare.com/user/341674682/list/want-to-go', 'createdAt': 1474040781, 'updatedAt': 1519689702, 'followers': {'count': 0}, 'listItems': {'count': 45, 'items': [{'id': 'v4b4429abf964a52037f225e3', 'createdAt': 1494689273}]}}]}]",Open until 11:00 PM,[],Open until 11:00 PM,True,False,[],"[{'days': 'Mon–Sun', 'includesToday': True, 'open': [{'renderedTime': '11:30 AM–11:00 PM'}], 'segments': []}]",Likely open,[],Likely open,True,False,"[{'days': 'Today', 'includesToday': True, 'open': [{'renderedTime': 'Noon–10:00 PM'}], 'segments': []}, {'days': 'Sun', 'open': [{'renderedTime': '10:00 AM–3:00 PM'}, {'renderedTime': '5:00 PM–9:00 PM'}, {'renderedTime': '11:00 PM–Midnight'}], 'segments': []}, {'days': 'Mon', 'open': [{'renderedTime': 'Noon–9:00 PM'}, {'renderedTime': '11:00 PM–Midnight'}], 'segments': []}, {'days': 'Tue', 'open': [{'renderedTime': 'Noon–4:00 PM'}, {'renderedTime': '6:00 PM–1:00 AM'}], 'segments': []}, {'days': 'Wed', 'open': [{'renderedTime': 'Noon–3:00 PM'}, {'renderedTime': '6:00 PM–1:00 AM'}], 'segments': []}, {'days': 'Thu', 'open': [{'renderedTime': 'Noon–1:00 AM'}], 'segments': []}, {'days': 'Fri', 'open': [{'renderedTime': 'Noon–Midnight'}], 'segments': []}]",[],Open until 11:00 PM,[],Open until 11:00 PM,True,False,[],"[{'days': 'Mon–Sun', 'includesToday': True, 'open': [{'renderedTime': '11:30 AM–11:00 PM'}], 'segments': []}]",0,[],0,[],"[{'type': 'price', 'name': 'Price', 'summary': '$', 'count': 1, 'items': [{'displayName': 'Price', 'displayValue': '$', 'priceTier': 1}]}, {'type': 'reservations', 'name': 'Reservations', 'count': 3, 'items': [{'displayName': 'Reservations', 'displayValue': 'No'}]}, {'type': 'outdoorSeating', 'name': 'Outdoor Seating', 'count': 1, 'items': [{'displayName': 'Outdoor Seating', 'displayValue': 'No'}]}]",4d632703ab7aa34039f8626a,1298343683.0,Foursquare for Android,https://foursquare.com/download/#/android,https://fastly.4sqi.net/img/general/,/KYMIDHMHOMQV2CLXOV5FX0SGLWUEJMQPOXHARFSWEZVJ5EAZ.jpg,540.0,720.0,public,4d632703ab7aa34039f8626a,-4669264.0,4d632703ab7aa34039f8626a,-16777216.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,603a8640474da319280891ff,4baf59e8f964a520a6f93be3,Bikram Yoga,,,5500 Broadway,230th Street,40.876843690797934,-73.90620384419528,"[{'label': 'display', 'lat': 40.876843690797934, 'lng': -73.90620384419528}]",10463,US,Bronx,NY,United States,"['5500 Broadway (230th Street)', 'Bronx, NY 10463', 'United States']",https://foursquare.com/v/bikram-yoga/4baf59e8f964a520a6f93be3,"[{'id': '4bf58dd8d48988d102941735', 'name': 'Yoga Studio', 'pluralName': 'Yoga Studios', 'shortName': 'Yoga Studio', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/gym_yogastudio_', 'suffix': '.png'}, 'primary': True}]",False,5,,,,,,23,"[{'type': 'others', 'count': 23, 'items': []}]",23 Likes,False,False,8.8,73CF42,30.0,,,,,,,,,,,,True,0,0,False,0,0,[],1,"[{'type': 'venue', 'name': 'Venue photos', 'count': 1, 'items': [{'id': '59975272f8cbd46f1c226a06', 'createdAt': 1503089266, 'prefix': 'https://fastly.4sqi.net/img/general/', 'suffix': '/212169387_C2-Wh9iB-a9yFzkkMFUuT3RsxV7Rna5lQWhqCNs0Bds.jpg', 'width': 3888, 'height': 2592, 'visibility': 'public'}]}]",0,[],0,Nobody here,[],1269783016,5,"[{'type': 'others', 'name': 'All tips', 'count': 5, 'items': [{'id': '4c98e845731fbfb740fef14e', 'createdAt': 1285089349, 'text': 'the 30 day challenge is the best deal in NYC!', 'type': 'user', 'canonicalUrl': 'https://foursquare.com/item/4c98e845731fbfb740fef14e', 'lang': 'en', 'likes': {'count': 2, 'groups': [{'type': 'others', 'count': 2, 'items': [{'firstName': 'Jacqueline', 'lastName': 'D', 'countryCode': 'US'}, {'firstName': 'Shelly', 'lastName': 'W', 'countryCode': 'US'}]}], 'summary': '2 likes'}, 'logView': True, 'agreeCount': 2, 'disagreeCount': 0, 'todo': {'count': 1}, 'user': {'firstName': 'Rebecca', 'lastName': 'B', 'countryCode': 'US'}}, {'id': '55734374498e7263610da49c', 'createdAt': 1433617268, 'text': ""All of the instructors are very attentive and will give you suggestions for slight modifications to poses if you're still building strength as a beginner. They sell water and coconut water too!"", 'type': 'user', 'canonicalUrl': 'https://foursquare.com/item/55734374498e7263610da49c', 'lang': 'en', 'likes': {'count': 0, 'groups': []}, 'logView': True, 'agreeCount': 1, 'disagreeCount': 0, 'todo': {'count': 0}, 'user': {'firstName': 'Beth', 'lastName': 'D', 'countryCode': 'US'}, 'authorInteractionType': 'liked'}]}]",http://4sq.com/bIKSoW,America/New_York,6,"[{'type': 'others', 'name': 'Lists from other people', 'count': 6, 'items': [{'id': '4f197db2e4b0c9f57d99ff03', 'name': 'Try outs', 'description': '', 'type': 'others', 'user': {'firstName': 'Tony', 'lastName': 'O', 'countryCode': 'US'}, 'editable': False, 'public': True, 'collaborative': False, 'url': '/brotein007/list/try-outs', 'canonicalUrl': 'https://foursquare.com/brotein007/list/try-outs', 'createdAt': 1327070642, 'updatedAt': 1361579952, 'followers': {'count': 0}, 'listItems': {'count': 9, 'items': [{'id': 'v4baf59e8f964a520a6f93be3', 'createdAt': 1361579952}]}}, {'id': '4eab5b4e00392665f78b0f45', 'name': 'Top picks for Gyms or Fitness Centers', 'description': '', 'type': 'others', 'user': {'firstName': 'Ann', 'lastName': 'V', 'countryCode': 'US'}, 'editable': False, 'public': True, 'collaborative': False, 'url': '/annvotaw/list/top-picks-for-gyms-or-fitness-centers', 'canonicalUrl': 'https://foursquare.com/annvotaw/list/top-picks-for-gyms-or-fitness-centers', 'createdAt': 1319852878, 'updatedAt': 1319852878, 'followers': {'count': 3}, 'listItems': {'count': 6, 'items': [{'id': 'v4baf59e8f964a520a6f93be3', 'createdAt': 1319852878}]}}, {'id': '528c080911d276b732d29c11', 'name': 'Things to do in NYC', 'description': '', 'type': 'others', 'user': {'firstName': 'Devon', 'lastName': 'T', 'countryCode': 'US'}, 'editable': False, 'public': True, 'collaborative': False, 'url': '/user/18647076/list/things-to-do-in-nyc', 'canonicalUrl': 'https://foursquare.com/user/18647076/list/things-to-do-in-nyc', 'createdAt': 1384908809, 'updatedAt': 1501692416, 'followers': {'count': 0}, 'listItems': {'count': 2, 'items': [{'id': 'v4baf59e8f964a520a6f93be3', 'createdAt': 1400344564}]}}, {'id': '50528dffe4b09a662c367763', 'name': 'Workout', 'description': '', 'type': 'others', 'user': {'firstName': 'Camille Francesca', 'lastName': 'E', 'countryCode': 'US'}, 'editable': False, 'public': True, 'collaborative': False, 'url': '/antiguafoxx/list/workout', 'canonicalUrl': 'https://foursquare.com/antiguafoxx/list/workout', 'createdAt': 1347587583, 'updatedAt': 1369116568, 'followers': {'count': 0}, 'listItems': {'count': 11, 'items': [{'id': 'v4baf59e8f964a520a6f93be3', 'createdAt': 1348719750}]}}]}]",,,,,,,,Likely open,[],Likely open,True,False,"[{'days': 'Today', 'includesToday': True, 'open': [{'renderedTime': '7:00 AM–4:00 PM'}], 'segments': []}, {'days': 'Sun', 'open': [{'renderedTime': '7:00 AM–6:00 PM'}], 'segments': []}, {'days': 'Mon', 'open': [{'renderedTime': '5:00 AM–6:00 AM'}, {'renderedTime': '8:00 AM–9:00 AM'}, {'renderedTime': '11:00 AM–Noon'}, {'renderedTime': '3:00 PM–8:00 PM'}], 'segments': []}, {'days': 'Tue', 'open': [{'renderedTime': '5:00 AM–6:00 AM'}, {'renderedTime': '8:00 AM–9:00 AM'}, {'renderedTime': '11:00 AM–Noon'}, {'renderedTime': '3:00 PM–10:00 PM'}], 'segments': []}, {'days': 'Wed', 'open': [{'renderedTime': '5:00 AM–6:00 AM'}, {'renderedTime': '11:00 AM–2:00 PM'}, {'renderedTime': '5:00 PM–8:00 PM'}], 'segments': []}, {'days': 'Thu', 'open': [{'renderedTime': '5:00 AM–6:00 AM'}, {'renderedTime': '8:00 AM–9:00 AM'}, {'renderedTime': '11:00 AM–Noon'}, {'renderedTime': '3:00 PM–8:00 PM'}], 'segments': []}, {'days': 'Fri', 'open': [{'renderedTime': '5:00 AM–6:00 AM'}, {'renderedTime': '11:00 AM–Noon'}, {'renderedTime': '5:00 PM–10:00 PM'}], 'segments': []}]",[],,,,,,,,0,[],0,[],[],59975272f8cbd46f1c226a06,1503089266.0,,,https://fastly.4sqi.net/img/general/,/212169387_C2-Wh9iB-a9yFzkkMFUuT3RsxV7Rna5lQWhqCNs0Bds.jpg,3888.0,2592.0,public,59975272f8cbd46f1c226a06,-14145480.0,59975272f8cbd46f1c226a06,-1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,603a86408f32c408103dcd9e,4b79cc46f964a520c5122fe3,Tibbett Diner,7185498893,(718) 549-8893,3033 Tibbett Ave,btwn 230th & 231st,40.8804044222466,-73.90893738006402,"[{'label': 'display', 'lat': 40.8804044222466, 'lng': -73.90893738006402}, {'label': 'entrance', 'lat': 40.880388, 'lng': -73.90896}]",10463,US,Bronx,NY,United States,"['3033 Tibbett Ave (btwn 230th & 231st)', 'Bronx, NY 10463', 'United States']",https://foursquare.com/v/tibbett-diner/4b79cc46f964a520c5122fe3,"[{'id': '4bf58dd8d48988d147941735', 'name': 'Diner', 'pluralName': 'Diners', 'shortName': 'Diner', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/diner_', 'suffix': '.png'}, 'primary': True}]",False,20,http://www.tibbettdiner.com,1.0,Cheap,$,True,47,"[{'type': 'others', 'count': 47, 'items': []}]",47 Likes,False,False,8.8,73CF42,66.0,2539986,https://www.seamless.com/menu/tibbett-diner-3033-tibbett-ave-bronx/2539986?affiliate=1131&utm_source=foursquare-affiliate-network&utm_medium=affiliate&utm_campaign=1131&utm_content=2539986,seamless,https://fastly.4sqi.net/img/general/cap/,"[40, 50]",/delivery_provider_seamless_20180129.png,Menu,Menu,View Menu,http://www.tibbettdiner.com/Menu.html,http://www.tibbettdiner.com/Menu.html,True,0,0,False,0,0,[],35,"[{'type': 'venue', 'name': 'Venue photos', 'count': 35, 'items': [{'id': '522c9d57498ef9a478378f75', 'createdAt': 1378655575, 'source': {'name': 'Foursquare for iOS', 'url': 'https://foursquare.com/download/#/iphone'}, 'prefix': 'https://fastly.4sqi.net/img/general/', 'suffix': '/13085452_aGmegdjW-2FtOH3mr6bvcLdqs0v1lNuWNIvl6aBICjI.jpg', 'width': 717, 'height': 959, 'visibility': 'public'}, {'id': '518f8dbb498e6d8aa359b353', 'createdAt': 1368362427, 'source': {'name': 'Foursquare for Android', 'url': 'https://foursquare.com/download/#/android'}, 'prefix': 'https://fastly.4sqi.net/img/general/', 'suffix': '/14003990_KOb_re3UD4qgTuMFfEVEBSkdNbRNrIjcRcn2o4WBdHo.jpg', 'width': 541, 'height': 960, 'visibility': 'public'}]}]",1,"[{'summary': 'Lots of people like this place', 'type': 'general', 'reasonName': 'rawLikesReason'}]",0,Nobody here,[],1266273350,20,"[{'type': 'others', 'name': 'All tips', 'count': 20, 'items': [{'id': '4f7f4fa4e4b026b3c501afc4', 'createdAt': 1333743524, 'text': 'try the irish breakfast', 'type': 'user', 'canonicalUrl': 'https://foursquare.com/item/4f7f4fa4e4b026b3c501afc4', 'lang': 'en', 'likes': {'count': 2, 'groups': [{'type': 'others', 'count': 2, 'items': [{'firstName': 'Bob', 'lastName': 'U', 'countryCode': 'US'}]}], 'summary': '2 likes'}, 'logView': True, 'agreeCount': 2, 'disagreeCount': 0, 'todo': {'count': 0}, 'user': {'firstName': 'Vito', 'lastName': 'D', 'countryCode': 'US'}}, {'id': '4f14163de4b0725fee604ea0', 'createdAt': 1326716477, 'text': 'Turkey sausage & Belgian waffles are very good here.', 'type': 'user', 'canonicalUrl': 'https://foursquare.com/item/4f14163de4b0725fee604ea0', 'lang': 'en', 'likes': {'count': 1, 'groups': [{'type': 'others', 'count': 1, 'items': []}], 'summary': '1 like'}, 'logView': True, 'agreeCount': 1, 'disagreeCount': 0, 'todo': {'count': 0}, 'user': {'firstName': 'Omar', 'lastName': 'R', 'countryCode': 'US'}}]}]",http://4sq.com/cFHntb,America/New_York,12,"[{'type': 'others', 'name': 'Lists from other people', 'count': 12, 'items': [{'id': '596518ca8264446f55d2d0e2', 'name': 'Diners', 'description': '', 'type': 'others', 'user': {'firstName': 'Greg', 'lastName': 'C', 'countryCode': 'US'}, 'editable': False, 'public': True, 'collaborative': False, 'url': '/user/375675725/list/diners', 'canonicalUrl': 'https://foursquare.com/user/375675725/list/diners', 'createdAt': 1499797706, 'updatedAt': 1501007661, 'photo': {'id': '522c9d57498ef9a478378f75', 'createdAt': 1378655575, 'prefix': 'https://fastly.4sqi.net/img/general/', 'suffix': '/13085452_aGmegdjW-2FtOH3mr6bvcLdqs0v1lNuWNIvl6aBICjI.jpg', 'width': 717, 'height': 959, 'visibility': 'public'}, 'followers': {'count': 0}, 'listItems': {'count': 3, 'items': [{'id': 'v4b79cc46f964a520c5122fe3', 'createdAt': 1499797706, 'photo': {'id': '522c9d57498ef9a478378f75', 'createdAt': 1378655575, 'prefix': 'https://fastly.4sqi.net/img/general/', 'suffix': '/13085452_aGmegdjW-2FtOH3mr6bvcLdqs0v1lNuWNIvl6aBICjI.jpg', 'width': 717, 'height': 959, 'visibility': 'public'}}]}}, {'id': '5e8a906d26d4210006bed1dc', 'name': 'FOOD & RESTAURANTS', 'description': 'Food, restaurants, markets, delis, bodegas', 'type': 'others', 'user': {'firstName': 'Pavel', 'lastName': 'O', 'countryCode': 'US'}, 'editable': False, 'public': True, 'collaborative': True, 'url': '/user/583189693/list/food--restaurants', 'canonicalUrl': 'https://foursquare.com/user/583189693/list/food--restaurants', 'createdAt': 1586139245, 'updatedAt': 1586139813, 'photo': {'id': '55a7f3ce498e1a2ab85c46e3', 'createdAt': 1437070286, 'prefix': 'https://fastly.4sqi.net/img/general/', 'suffix': '/146479_w1pOJcejISDZhrn87sZRNSOqr3VnM3EF-YabRmlqd7A.jpg', 'width': 1440, 'height': 1920, 'visibility': 'public'}, 'followers': {'count': 0}, 'listItems': {'count': 2, 'items': [{'id': 'v4b79cc46f964a520c5122fe3', 'createdAt': 1586139813}]}}, {'id': '4ea4e8d4c2eefedd04470f30', 'name': ""Guide to Bronx's best spots"", 'description': '', 'type': 'others', 'user': {'firstName': 'Black', 'lastName': 'I', 'countryCode': 'US'}, 'editable': False, 'public': True, 'collaborative': False, 'url': '/blk_intellect/list/guide-to-bronxs-best-spots', 'canonicalUrl': 'https://foursquare.com/blk_intellect/list/guide-to-bronxs-best-spots', 'createdAt': 1319430356, 'updatedAt': 1392668483, 'followers': {'count': 41}, 'listItems': {'count': 80, 'items': [{'id': 'v4b79cc46f964a520c5122fe3', 'createdAt': 1319430356}]}}]}]",,,,,,,,Likely open,[],Likely open,True,False,"[{'days': 'Today', 'includesToday': True, 'open': [{'renderedTime': '8:00 AM–8:00 PM'}], 'segments': []}, {'days': 'Sun', 'open': [{'renderedTime': '8:00 AM–8:00 PM'}], 'segments': []}, {'days': 'Mon', 'open': [{'renderedTime': '10:00 AM–11:00 AM'}, {'renderedTime': '1:00 PM–2:00 PM'}, {'renderedTime': '6:00 PM–8:00 PM'}], 'segments': []}, {'days': 'Tue', 'open': [{'renderedTime': '10:00 AM–1:00 PM'}, {'renderedTime': '6:00 PM–7:00 PM'}], 'segments': []}, {'days': 'Wed', 'open': [{'renderedTime': '9:00 AM–10:00 AM'}, {'renderedTime': 'Noon–1:00 PM'}, {'renderedTime': '6:00 PM–8:00 PM'}], 'segments': []}, {'days': 'Thu', 'open': [{'renderedTime': '8:00 AM–9:00 AM'}, {'renderedTime': '11:00 AM–2:00 PM'}, {'renderedTime': '7:00 PM–8:00 PM'}], 'segments': []}, {'days': 'Fri', 'open': [{'renderedTime': '8:00 AM–1:00 PM'}, {'renderedTime': '5:00 PM–8:00 PM'}], 'segments': []}]",[],,,,,,,,0,[],0,[],"[{'type': 'price', 'name': 'Price', 'summary': '$', 'count': 1, 'items': [{'displayName': 'Price', 'displayValue': '$', 'priceTier': 1}]}, {'type': 'reservations', 'name': 'Reservations', 'count': 3, 'items': [{'displayName': 'Reservations', 'displayValue': 'No'}]}, {'type': 'payments', 'name': 'Credit Cards', 'summary': 'Credit Cards', 'count': 7, 'items': [{'displayName': 'Credit Cards', 'displayValue': 'Yes'}]}, {'type': 'outdoorSeating', 'name': 'Outdoor Seating', 'count': 1, 'items': [{'displayName': 'Outdoor Seating', 'displayValue': 'No'}]}, {'type': 'drinks', 'name': 'Drinks', 'summary': 'Cocktails', 'count': 5, 'items': [{'displayName': 'Cocktails', 'displayValue': 'Cocktails'}]}]",522c9d57498ef9a478378f75,1378655575.0,Foursquare for iOS,https://foursquare.com/download/#/iphone,https://fastly.4sqi.net/img/general/,/13085452_aGmegdjW-2FtOH3mr6bvcLdqs0v1lNuWNIvl6aBICjI.jpg,717.0,959.0,public,522c9d57498ef9a478378f75,-8880000.0,522c9d57498ef9a478378f75,-16777216.0,3.0,http://www.tibbettdiner.com/Menu.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
